review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
RWWHDREPNAIL3,B0B2SH4CN6,5.0 out of 5 stars Samsung Buds,Thomas Benoit,5,My wife uses these and says they are pretty darn good.,"Reviewed in the United States August 27, 2024",AEEMAG4MOF7LCY6X6DG5V3JSYYMQ,1,0,Color: Bora PurpleStyle: Buds2 Pro Only
R2WJW2MDM32TD1,B0B2SH4CN6,4.0 out of 5 stars It is great easy to use,Amazon Customer,4,Letters got off on 3 day due to the techture under them,"Reviewed in the United States August 22, 2024",AGSVUA5LOJRTAVFOTAHF64L2EJ2A,1,0,Color: GraphiteStyle: Buds2 Pro Only
R24U7EK5SIKB3K,B0B2SH4CN6,5.0 out of 5 stars Worth the money,Idk,5,"This earbuds are very good in terms of music. They sound clear in pretty much anything whether it’s music, video etc. I believe that this are one of the best things you can buy. I willl keep on using these buds till they no longer work or start to fail.","Reviewed in the United States August 9, 2024",AHGWM7CHEAOIFKBZ2SFYGWUAE3TQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
R3KY6YLZJVUZIB,B0B2SH4CN6,3.0 out of 5 stars Not a great fit and touch sensitivity is not great,Dezzi Smith,3,"I bought these as a replacement for my galaxy buds live, which I used for a couple years. I loved them but just figured I would upgrade.The look of the Buds2 Pro is very sleek and better than the live. They're not glossy like the live and the overall design just looks better. However, I had a hard time getting these to fit snug in my ears. When I would finally get them to fit nicely, any movement of my head would loosen them. When I would try to adjust them, obviously I would end up pausing or playing my audio when I didn't want to because I had to touch the ear buds. I just figured maybe my ears needed to get used to them like the buds live. About a month later I'm still struggling with getting them to fit.One feature that I love about the galaxy buds is that I don't have to pause my audio to take them out. I can just take them out of my ears and it will automatically pause. However, with these, I would notice that my audio was still playing when I took them out. I listen to podcasts during the day while I work. I usually only wear one at a time so I can still hear my phone ringing or hear people talking to me. Occasionally I would need to take my ear bud out to answer the phone or talk to someone so I would just set it on my desk in front of me until I could pick it back up. It's easier than trying to put it back in the case for just a minute or 2. Well a lot of the time, I would notice that my ear bud was still playing while it was sitting on my desk in front of me. So, I would have to pause my podcast, take the ear bud out, then make sure my podcast stayed paused. My touch when taking it out would cause it to start playing again. But I couldn't figure out a way to take it out without touching it in a way that would play it.These ear buds are nice and I'm sure they work for people that plan on wearing them for long stretches without taking them in and out. I'm going back to my galaxy buds live and maybe I'll try a different pair another time.","Reviewed in the United States June 11, 2024",AF67OV74JJEQLEO5D2NPMHB3ALNA,1,2,Color: GraphiteStyle: Buds2 Pro Only
RJNYKJHZ6E782,B0B2SH4CN6,4.0 out of 5 stars Short battery life,Anthony Ramirez,4,I've had these headphones for almost 2 years.Galaxy buds pro have amazing sound quality and features . They have worked flawlessly this whole time. The only drawback is the very short battery life. So if you expect to use these for more than a couple hours a day you may want to look elsewhere.,"Reviewed in the United States July 10, 2024",AG3P4C2MVPKOPXWQBRLELNDD664Q,1,1,Color: GraphiteStyle: Buds2 Pro Only
RC8ASY9CFQ76W,B0B2SH4CN6,4.0 out of 5 stars Better than previous,Amazon Customer,4,"These have worked great. I've had all previous versions of the buds and this one is my favorite. I'm only doing 4 stars because they made volume control a little harder to manipulate and it doesn't work as well, so I result to just using my watch.I was very excited about the translation with AI, but that has a lot of flaws and is better just typing out in the translate app.","Reviewed in the United States July 8, 2024",AE5IX4ZYZOLLWYOUFACPWLOTCAAA,1,0,Color: GraphiteStyle: Buds2 Pro Only
RBONVLIZZ2W5Q,B0B2SH4CN6,4.0 out of 5 stars There ok didn't like that the battery goes down sooner than you like.,Kindle Customer,4,I also didn't like there are no extra size covers for it to get a good fit. Had to order them separately.,"Reviewed in the United States August 5, 2024",AENHDFC2N4YZGVS4ZLQW7GIZPA4Q,1,0,Color: Bora PurpleStyle: Buds2 Pro Only
R2SORLZ1N3HJY2,B0B2SH4CN6,5.0 out of 5 stars Simple set-up,Gary L Sample,5,Easy to use and set-up. Connects smoothly even when they were initially turned off and I was talking through my car audio.,"Reviewed in the United States August 24, 2024",AFJIMY2NRZ3ODNBH2SXOBFMPHQAQ,1,0,Color: WhiteStyle: Buds2 Pro Only
R2DO8Z0501ING,B0B2SH4CN6,5.0 out of 5 stars Buds,KEL EL,5,Great sound. Works better with an android phone,"Reviewed in the United States September 3, 2024",AFSCN5QBTYB3XJ5LPP7AHDR4ATWQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
R3V117M5TI9GN5,B0B2SH4CN6,5.0 out of 5 stars Samsung Serious,Daniel Mc Cluskey,5,Best buds sold!Superior sound quality.Super comfortable!,"Reviewed in the United States September 4, 2024",AFNHOKEBTVK5WTLHPR7KTB3I5DVQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
R1M6V55Q43UB1R,B0B2SH4CN6,4.0 out of 5 stars These are good,Jorge Sepulveda,4,Great headset but why does it go on low volume when you speak? What if I'm a guy who likes to speak to himself? Lol,"Reviewed in the United States August 3, 2024",AEQARQUYAXK6AIGRKGIWFAZLJGTQ,1,1,Color: GraphiteStyle: Buds2 Pro Only
R3R4DT095X3DEQ,B0B2SH4CN6,4.0 out of 5 stars Love it,Amazon Customer,4,I absolutely love how they feel in the ear and the clear sound. Unfortunately though I ordered the purple and got the black. I'll live but would've been nice to get the right color,"Reviewed in the United States July 18, 2024",AGIFU7FMH7JVAX7LXNXQINSMUXQQ,1,0,Color: Bora PurpleStyle: Buds2 Pro Only
RQF3B13RRJ13S,B0B2SH4CN6,4.0 out of 5 stars Cool but not 100% noise cancelling,Lexus O'Connell,4,Has many cool features and they have good sound quality but they are not 100% noise cancelling. I can still hear quite a bit and I even double checked to make sure it was on the correct setting and it's just the limit it can imitate I guess.,"Reviewed in the United States July 11, 2024",AGTIATHFGGJCV4H55QYDC5E46C5Q,1,0,Color: Bora PurpleStyle: Buds2 Pro Only
R3ER9DWCFBCRAA,B0B2SH4CN6,5.0 out of 5 stars Top of the line.,Kenneth J Ruiz,5,These are hands down the best set of head sets I've ever own. Sound is so amazing and they are so light weighing you believe how they feel and sound.,"Reviewed in the United States August 8, 2024",AEY47TLXTIAH742WO2MKU6QAXGNQ,1,0,Color: Bora PurpleStyle: Buds2 Pro Only
RPSXB8FN39WN4,B0B2SH4CN6,4.0 out of 5 stars Fits comfortably in my ears,Seven,4,"Great noise cancelation, perfect size to just fit in your pocket or bag. Find my Earbuds feature can be kind of inaccurate at times.","Reviewed in the United States July 31, 2024",AGDINRGW5L2T5QRWBS7ZGCTS5BRQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
R2RDQDNI24SKK6,B0B2SH4CN6,5.0 out of 5 stars Works great,Jane B.,5,Love these earbuds. Works great. Like the fact they are noise canceling,"Reviewed in the United States August 18, 2024",AHYDCVFSHXFJMTQEPLLLB2TYDUIQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
R1ZYN0QKHO049X,B0B2SH4CN6,4.0 out of 5 stars Long life battery,Bonbone,4,I can work a 10 hour shift with one earbud even when playing music. Taking calls with clarity and noise cancellation are built in. Worth the price for the excellent performance and perfect comfortable size.,"Reviewed in the United States July 10, 2024",AH43QWIH33Y4ANCJLY64HYW4LIBA,1,1,Color: Bora PurpleStyle: Buds2 Pro Only
R1MXKWDDN1UHXF,B0B2SH4CN6,5.0 out of 5 stars Samsung Earbuds,Kathe Rugh,5,Great quality earbud! Paired quickly and easily to my Samsung phone. Great listening quality as well. Would definitely recommend!,"Reviewed in the United States August 19, 2024",AFW6D5HWQ6ZLHIZLJTCPKXCEODVA,1,0,Color: GraphiteStyle: Buds2 Pro Only
R2OABDNKQJT0OD,B0B2SH4CN6,4.0 out of 5 stars Can fall out when least expected,Scotty Setzer,4,Like everything about these. Up until one fell out and into a sewer drain.,"Reviewed in the United States August 5, 2024",AETGXI5N2UEF7WUXMECOV7UC3XKQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
RVBOK28FDPM4F,B0B2SH4CN6,5.0 out of 5 stars Perfect fit with excellent sound quality,Tessa,5,"I have a hard time finding earbuds that fit. I have tiny ear canals, but there were various sized rubber attachments and the smallest ones fit perfectly. Also, the buds tuck into the shell of my ear and stay put instead of falling out. The sound quality and noise canceling was fantastic and I'm very happy with this purchase.","Reviewed in the United States July 30, 2024",AEJCWJFLFYE3TOERWR3BX74KVBZA,1,0,Color: GraphiteStyle: Buds2 Pro Only
RG6ZGG5EGI6ZJ,B0B2SH4CN6,4.0 out of 5 stars Not great for the hearing impaired... To help hear.,VVBulldog,4,"I have hearing aids for medium hearing loss, but do not wear them at the gym. I struggle to hear people in noisy environments as everything gets jumbled up. Sooooo, I can't hear well in my gym. When I read that some were using Air pods as hearing aids I thought maybe something like that would work for me. Having a Samsung phone I looked for something to work with my phone and ran across these. For music and in ear comfort they are awesome and I really like them. I just wish the ambient sound worked more like my hearing aids, cutting down background noises and enhancing voices in front of me. They just don't. They amplify everything so with the loud gym music and people talking it's all enhanced making it louder but still jumbled for me. It's not their fault at all and I know I was looking for them to do something they're not meant to. Like I said, for sound and in ear comfort they are awesome. I'm keeping them and have continued to use them because of that.","Reviewed in the United States April 22, 2024",AE6PGVMDEID5Z7SNNHR2BGS2XUEQ,1,1,Color: GraphiteStyle: Buds2 Pro Only
RE710BB8S9URI,B0B2SH4CN6,5.0 out of 5 stars Good investment,Vincent,5,Love these buds. Very impressed. My first ones.,"Reviewed in the United States August 21, 2024",AG3CO7YQZLSI432ZVJP6OLYYIOQA,1,0,Color: GraphiteStyle: Buds2 Pro Only
R212B6A85LX8O8,B0B2SH4CN6,5.0 out of 5 stars nice feel good quality,Jared Blankenship,5,I love these ear buds. The noise cancelling is nice.,"Reviewed in the United States August 26, 2024",AFD44M3ZCF4HQ6WBPZIRLE36YB2A,1,0,Color: GraphiteStyle: Buds2 Pro Only
R3AKDDL0ZBFSEF,B0B2SH4CN6,4.0 out of 5 stars Battery life is the only downside to these.,Ronnie D,4,"I've got cheaper (Skull Candy) wireless over the head headphones that have a really good sound, bluetooth wireless, and the batteries hold their charge a long time, even when I listen to music on full volume (which I do quite a bit), they last me a long time. These earbuds don't hold a charge near as good. I also have a Samsung watch and phone, and their battery life kinda sucks too, maybe it's just Samsung products. Not really a complaint, just something to keep in the back of your mind.As for what they do, 5 stars for options, 4 stars for sound.They're really handy on an airplane or some form of public transportation. No bulk like my Skull Candy headphones. Sound is pretty good, and the option settings are cool.Would I buy them again? Yeah, most likely I would. Lie I said, my only issue with them is battery life, but it's not a deal breaker.","Reviewed in the United States April 26, 2024",AFTP2COWSBXTMVH64NYXEDYXGB2Q,1,3,Color: GraphiteStyle: Buds2 Pro Only
R2YJOQFRHCLQUW,B0B2SH4CN6,5.0 out of 5 stars Good quality and sound,Thurman,5,Great quality and sound. Great connectivity for samsung devices. One of my favorite ear buds and has a nice feel,"Reviewed in the United States August 15, 2024",AG4M2OGGEO3PST2PMQBUGKEPXHVQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
R1177NG43DC4E,B0B2SH4CN6,5.0 out of 5 stars best purchase,IBUILDROBOTS,5,They are good headphones.,"Reviewed in the United States August 23, 2024",AEOQW4HOC2WFYRDLDX34YKV6IWOQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
R2K2P9JHQNF6CL,B0B2SH4CN6,"5.0 out of 5 stars Review after 4 months. Great Earbuds, but not perfect.",Jared Armbruster,5,"First for some background, I have owned at least three different pairs of True Wireless Earbuds with ANC: the Galaxy Buds Pro, Sony WF-1000XM4 Earbuds, and Galaxy Buds Pro 2. I've yet to try any of Jabra's offering and haven't touched Apple Airpods as they have known issues on Android. That said, paired with a newer Samsung phone, the Galaxy Buds 2 Pro are great. The design and build quality is better than the Galaxy Buds Pro in almost every way. The soft touch finish instead of that annoying glossy design means you're less likely to drop them accidentally while removing them from the case. The case is also conveniently wireless charging or USB Type C Fast Charging. The only thing I don't like about the case is that's it's still a somewhat loose fit for the earbuds, and they need inserted at an angle(by design, but kind of annoying) when putting them back. The fit for me isn't perfect, but I actually find them more comfortable than both the Galaxy Buds Pro and Sony XM4 Earbuds. I hated the glossy finish on the original Galaxy Buds Pro, and the XM4 Earbuds while solid were too large for many users, myself included. These are lighter and more comfortable than either of those two, but it requires messing with it a bit to really get a good seal. If you don't have a Samsung phone, you need to download the Galaxy Wearable App, which allows you to update the firmware(particularly important), adjust EQ, change noise cancelling settings, etc. You can stick with the default EQ, which is overall very balanced, choose another EQ preset, or set your own. They still have Game Mode which I absolutely love, as it keeps input lag to an absolute minimum while playing games like COD Mobile. The ANC is really good, but quite as good as the XM4 Earbuds (TBH it might be a while before anything beats those in ANC). Still very natural sounding Ambient Sound Mode, but then the noise cancelling doesn't nearly block out the entire room like Sony. Sound again is overall very balanced on the default EQ, and I'm quite happy with it. The XM4 Earbuds sounded slightly better, but many users may barely be able to tell the difference if at all, and LDAC never performs as well in terms of latency. I've stuck with the Galaxy Buds Pro 2 due to the better fit over the original Galaxy Buds Pro and Sony XM4 Earbuds, with the fit and seal in particular being my only real gripe. The Game Mode is something more earbuds need to offer at this price point, and it's especially weird for the same company that makes the PlayStation not to have a game mode. On sale the XM4 Earbuds are $10 more than the Galaxy Buds Pro 2, and still lack game mode of any kind. I would still strongly recommend these over the XM4 Earbuds due to the better materials, smaller size, and general comfort. I would especially recommend these if you already have a Samsung phone or tablet, as they pair incredibly well it.","Reviewed in the United States April 6, 2023",AEJMJZ2VIV6MGBXMSKHBEV6D7H4Q,1,131,Color: GraphiteStyle: Buds2 Pro Only
RBD78NMS5RYYO,B0B2SH4CN6,4.0 out of 5 stars Un buen producto,Steve Chunga,4,"Super producto excelente condiciones, nuevo y el audio muy bueno.,","Reviewed in the United States July 27, 2024",AHPNK5WGG3SMZLFWVD23IQNWOZJA,1,0,Color: WhiteStyle: Buds2 Pro Only
R5A0PQA3FUQ11,B0B2SH4CN6,5.0 out of 5 stars My favorite color,Karla,5,Still working super good,"Reviewed in the United States August 30, 2024",AFNAKJFVEMWAVNM2GQLQXOPRL3PA,1,0,Color: Bora PurpleStyle: Buds2 Pro Only
R14A3U55OVLROH,B0B2SH4CN6,4.0 out of 5 stars You need to buy ear tips for this,Z,4,I love that the battery does last for quite a bit of time. I don’t really know how long since after every use I put it back in the case and it charges back to 100% and I only use one earbud at a time. If I were to take an educated guess I would say that for me the battery lasts for bout a week if you use it for few hours and then put it back in the case since I only use one earbud. I love the multipoint connection. I’m not a sound expert but I love the way these sound. When I’m using the earbuds while blending my smoothie I can’t hear the music until I stop the blender. These sound great though when listening to music on your Samsung phone or apple ipad. Overall I do like them for listening to music. I hope Samsung will update the software so that like the Jabara you can have a personalized listening experience.,"Reviewed in the United States February 19, 2024",AEBIU6AGE6B5TKHHYZ5GO7WKIJBQ,1,0,Color: Bora PurpleStyle: Buds2 Pro Only
R1SEQGR7HY53CW,B0B2SH4CN6,5.0 out of 5 stars Really enjoy them! Perfect sync with all my devices,Oscar Berrios,5,"The Samsung Galaxy Buds2 Pro are a great pair of wireless earbuds for anyone looking for a combination of excellent sound quality, active noise cancellation (ANC), and a comfortable fit. They are also one of the few pairs of earbuds that support the new Bluetooth LE Audio standard, which offers improved audio quality and lower latency.**Sound quality**The Samsung Galaxy Buds2 Pro produce excellent sound quality. They have a balanced sound profile with good bass response, clear mids, and crisp highs. The soundstage is also quite wide, which gives the music a sense of space.**ANC**The ANC on the Samsung Galaxy Buds2 Pro is very effective. It blocks out most ambient noise, even in noisy environments. This makes them ideal for use on airplanes, buses, or trains.**Fit and comfort**The Samsung Galaxy Buds2 Pro are very comfortable to wear. They are lightweight and have a secure fit. They also come with a variety of ear tips to choose from, so you can find the perfect fit for your ears.**Features**The Samsung Galaxy Buds2 Pro come with a variety of features, including:* Bluetooth LE Audio support for improved audio quality and lower latency* Active noise cancellation (ANC)* Transparency mode for hearing your surroundings* Spatial audio for a more immersive listening experience* Voice assistant support (Google Assistant, Bixby, Siri)* Touch controls for playback, volume, and ANC**Battery life**The Samsung Galaxy Buds2 Pro have a battery life of up to 5 hours on a single charge with ANC enabled. The charging case can provide an additional 18 hours of battery life. This means that you can easily get through a full day of use without having to recharge the case.**Overall**The Samsung Galaxy Buds2 Pro are a great pair of wireless earbuds for anyone looking for a combination of excellent sound quality, active noise cancellation, a comfortable fit, and a variety of features. They are also a good option for people who are looking for earbuds that support the new Bluetooth LE Audio standard.**Pros:*** Excellent sound quality* Effective ANC* Comfortable and secure fit* Bluetooth LE Audio support* Variety of features* Good battery life**Cons:*** Can be expensive* Touch controls can be a bit finickyIf you are looking for a great pair of wireless earbuds, I highly recommend the Samsung Galaxy Buds2 Pro. They offer excellent sound quality, ANC, and a comfortable fit.","Reviewed in the United States November 28, 2023",AFVHMRU54URRCZ2KKRGLCRTQQSUA,1,36,Color: GraphiteStyle: Buds2 Pro Only
R2UIFXK7SPAFTA,B0B2SH4CN6,4.0 out of 5 stars Overall happy but some issues bother me,Mota,4,Tldr: great with a couple irritating issues (for me)Sound is amazing and the connectivity to Samsung products is amazing. That said the ear tips come in 3 sizes but seem to be outside the normal sizes I'm used to with every other earbud I've ever bought which is many. In Samsung I'm somewhere between large and medium. I use the large as they keep the buds in my ears. The medium come out after a while. The other issue I have is these love to dissconnect when I move away from the case. I suffered this issue with my cheap pair which is why I moved to a higher end bud with the stated promise these wouldn't do that. Yet here I am at work halfway to another department and no audio because I'm not carrying the case with me....Other than these issues the soundstage is huge the head tracking is neat and the sound itself is amazing. No complaints from an audiophile. But there are some irritations....,"Reviewed in the United States March 7, 2024",AEQONOP4KP6RCHJI53BLGAMPHCUA,1,4,Color: GraphiteStyle: Buds2 Pro Only
R1ISEQANBTO1IN,B0B2SH4CN6,4.0 out of 5 stars Sound,Joby,4,"The sound is great with a good bit of bass. Noise cancellation is pretty good until ambient sounds are above a certain pitch. The touch feature are good with them being slightly modifiable. Battery is good as well, long standby.Was missing the extra ear tips thought.","Reviewed in the United States June 5, 2024",AGFI6NFVU3KKHRNNFEIOU5OVR6JA,1,0,Color: GraphiteStyle: Buds2 Pro Only
R1WK1QLTN87O0Q,B0B2SH4CN6,3.0 out of 5 stars Not Samsung's best earbuds,Qbano004,3,"I've owned these for about a year now. The sound quality is great, but the product as a whole is not the greatest I've owned from Samsung.Battery Life: If you use any of the special features like noise cancellation or ambient sound amplification, you will cut the battery life in two. This is normally not so much of a problem when I go for a two hour run, but when I am working in my garage for 5 - 6 hours, they die before my work is over. Also, unlike previous versions, this earbuds will not give you a sound warning, they will just die.Touch Sensitivity: The one thing that drives me crazy. You will tap these earbuds time after time, after time, and nothing... Previous versions were much more sensitive to touch, which was good if you wanted skip songs, pause/play, etc.Overall, they are good earbuds, but I feel Samsung took a step in the wrong direction compared to the Galaxy Buds 2. Good luck.","Reviewed in the United States July 7, 2024",AGAGBDDUCAIGSAYKK2OBHSLMSD3Q,1,1,Color: GraphiteStyle: Buds2 Pro Only
RFTZQ1GCI1REK,B0B2SH4CN6,4.0 out of 5 stars App Requires 100pct Phone Access,Speedbyrd,4,"First and most important, these are just Bluetooth-connected. YOU DO NOT HAVE TO DOWNLOAD THE APP.I was happy to learn you can connect these buds like any Bluetooth speaker or headphones. If you read the slim instructions with the buds, they direct you to download the app. I did. I uninstalled the app in about 5 minutes.The app requires that you be permitted to access your entire phone - all of it. Call logs, contacts, SMS, and more. IMHO, the app is a dark dank hole that wants access to everything. I did find one feature that requires the app to turn it on. I'll live without that feature.Now, they work great! Seriously nice. They fit well, they have a great sound. They came with a little box of replacement earbud tips (it might have been nice if they were labeled).Another SERIOUSLY GREAT feature is that if you have a compatible phone, you can charge your earbuds on the back of your phone wirelessly.I had to look up the various taps and what they did online. I assume the app would have explained those functions.If Samsung reads this, change the app! I don't want to make a phone call or send a text message with earbuds. I bought them to just listen to music. The app should not require all that permission. The first song I played was, ""I did it my way.""","Reviewed in the United States December 31, 2023",AHZ7SX7ZSOAJAT72H2AUGYO72MXA,1,16,Color: GraphiteStyle: Buds2 Pro Only
RZH9GORMPRG3Z,B0B2SH4CN6,5.0 out of 5 stars Big upgrade,Duangjai Jamie Rattanaphone,5,I've been rocking the Samsung Galaxy Buds+ for a long time and I wanted to get an upgrade. When I got this my brother-in-law kept telling me how great I sounded. Everything from my end was much clearer and it didn't pick up much from the noise in the background. There also really comfortable for the design. They are still going strong. Still use my other buds from time to time to just switch things around here and there.,"Reviewed in the United States June 26, 2024",AHNJ43NRFEVSLNAZFTALQEURXCIQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
R2SWHAF67IY9F4,B0B2SH4CN6,5.0 out of 5 stars experiencia auditiva de alta calidad.,Alan B.,5,"El diseño es elegante y moderno, y el color blanco añade un toque de sofisticación.La música suena clara y nítida y los podcasts son igualmente impresionantes. La función de cancelación activa de ruido es excepcional (aunque no es 100% perfecta), bloquea eficazmente los ruidos externos en su mayoria.En términos de comodidad son buenos. Se ajustan de forma segura y cómoda, lo que los hace perfectos para una variedad de actividades, hasta para hacer ejercicio. Además, la resistencia al agua es una gran ventaja, ya que no tengo que preocuparme de que el sudor o la lluvia los dañen.","Reviewed in the United States June 19, 2024",AHVUHKTQT3T5UYXCDLIGVG7NMHSA,1,1,Color: WhiteStyle: Buds2 Pro Only
R1TMMXO3INSIOG,B0B2SH4CN6,5.0 out of 5 stars A journey from Galaxy Buds+ to Galaxy Buds 2 to Galaxy Buds 2 Pro,Jenna Rhine,5,"So here is an initial Day 1 review.I started with the Galaxy Buds+ and was ""generally"" happy. The sound quality was excellent, the volume decent, the phone calls were acceptable and the fit was comfortable and stayed in place (for about 30 minutes) My biggest problem was the ""wings."" They helped the buds stay in place but due to the design, they tended to rotate since they were only being aligned by a tiny plastic nub. And once the wings rotated the fit was horrible.So I eventually upgraded to the Galaxy Buds 2. These also sounded very good, better in fact than the Galaxy Buds+. The calls and audio volume were similar, so perfectly functional. But now I had noise cancelling and a brand new form factor! The noise cancelling worked great for my needs. I'm not flying all over the country, but they nicely limited the white noise of public spaces. Unfortunately the fit was even worse. The Galaxy Buds 2 were slightly oblong in comparison to the Buds+, which I believed would be the answer to the ""wandering wings"" and finally give me the stable fit I'd been looking for. Alas, this was not the case. The only way the buds would stay in my ear is from a friction fit of the cushions in my ear canal. Not comfortable! And if I spoke or chewed food, it was only a matter of seconds before they had worked themselves loose. In every way except fit, the Galaxy Buds 2 were a definite upgrade.Now we arrive at the Galaxy Buds 2 Pro. I have had them for about 5 hours and here are my initial impressions:- Getting them in the right orientation took me some time (probably because I'd been historically wearing ear buds goofy just to try to get them to stay in my ear.)- Once I had the ear buds in correctly, the fit was surprisingly comfortable and ""light"" feeling. At first I questioned whether they were positioned properly (the ambient noise being on also added to the idea.) When I turned off the ambient noise I realized how well the buds were fitting.- Chewing and speaking did not disrupt the fit at all!- The ANC worked as expected.- The sound was EXCELLENT in comparison to the previous Buds+ and Buds 2. I found the Buds 2 Pro to be louder, crisper and punchier than the previous earbuds.That's it for now. I'm cautiously optimistic about my purchase and I will follow up in a few weeks with more review. Moving forward I'll be focusing on how easy/hard it will be to quickly position the buds in and how much I end up ""messing with them"" while wearing them.","Reviewed in the United States January 5, 2023",AH4CNC6Z3U3ET6E4POKZ2TH2XQMQ,1,93,Color: GraphiteStyle: Buds2 Pro Only
R2KI1L6WFA763F,B0B2SH4CN6,5.0 out of 5 stars Favorite,Angie Mattinson,5,These were bought for my husband as a gift. He has gone through so many earbuds I couldn't even keep count. So I got these because I had some and loved mine. They are his favorite one!,"Reviewed in the United States July 15, 2024",AG5LGGCGFASEYBNTCP5TT7IGVZJA,1,1,Color: GraphiteStyle: Buds2 Pro Only
R2CKEP7F15OZ8P,B0B2SH4CN6,4.0 out of 5 stars Nice! Galaxy Buds 2 Pro!,JT Lines,4,"Decided to upgrade from my older Jabra Elite Active 65t to these new Galaxy Buds 2 Pro. I'm so glad I did. Sounds quality is really good paired with my Galaxy s23 ultra. Syncs seamlessly between my phone and my Galaxy watch 6 classic. I wish the battery lasted more than 5 hours, but thankfully the fast charging case gets them going again quickly... Noise cancellation works good, but like many other buds its not perfect. I'm a large guy so I switched to the included larger size tips and the fit is great. The buds stay secure in my ears during activities like biking. Overall I'm very satisfied. The product is a good value for the price.","Reviewed in the United States May 8, 2024",AEWJ3LYA5WQJKAENF22ZHBMQ2Y5Q,1,0,Color: GraphiteStyle: Buds2 Pro Only
R13JJ7MT5UJRHD,B0B2SH4CN6,"3.0 out of 5 stars Uhhh, ok....",Graham Howard,3,"Well I just got a pair of these Galaxy Buds Pro 2 and been trying them out.The good thing's are that the pairing was instant and worked flawlessly on my Galaxy S10...And they fit perfectly in my ears as well.But the sound....Ok I'm all for the 24-bit hi res / hifi sound thing as that's what I want, however it's that 360° spatial audio effect that is bugging me!I just don't really care for it...They could have at least made it to where it was an option to use or where you could turn it off if you chose to. Ehhhh my ears are gonna have to get used to it I guess...Otherwise it sounds fine. I was stoked to get them but honestly I'm just a tad let down by that 360° audio thing...I just don't really like it.Giving it a 3 star rating, comfort and connectivity are amazing, battery life could be better and only if the 360° spatial audio effect could be turned off...Then I'd give it 5 stars.","Reviewed in the United States August 2, 2024",AE5W2G5BK4ZQM5W5OVGHAMJMHTCQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
R2M9A8TF54GXNP,B0B2SH4CN6,5.0 out of 5 stars Blown away by the sound quality !!,AmazReviewer111,5,"Just got these today, along with the Sony Linkbuds S. My very first bluetooth earbuds. I've mostly used Bose Quiet comfort headphones for the past decade, which I've been thrilled with, they've revolutionized my life. But as I frequently need to take reading glasses on and off, headphones can be inconvenient, and so I wanted an earbuds option.I haven't tested all the features yet, but I'm absolutely gobsmacked by the sound quality of these -- so rich and full. More than enough bass-- in fact I needed to cut it back a bit in the EQ settings (I use the 'clear' mode). Very close to headphone quality, how do they do it??So comfortable to wear too, I can imagine having them in all day. My only complaint is that the ""Wearable app"" you need to get all the features demands a LOT of permissions on your android device, way more than seems necessary and that bothers me. I'll put up with it for now.I initially had some trouble pairing it to multiple devices, but after some fiddling I can switch pretty seamlessly between my galaxy phone, tablet, and Dell computer. Not sure I could write a 'how to' on it, as I seem to have stumbled on 'success' by accident, and the 'youtube' videos on this subject were NOT helpful.Comparing to the Linkbuds S: the sound quality on these is substantially better than the Linkbuds. The linkbuds go more deeply into the ear and feel more 'snug', so I might use those outdoors vs these indoors. I like the fact that via the wearable app, I can set these earbuds to control volume via 'tap and hold'. The Linkbuds don't seem to have this feature, you need to adjust the physical controls on your device to control volume. That's a little ding for the Linkbuds and a huge plus for these, as I like convenient volume adjustment of music above all else.I don't make/receive many phone calls, I mostly listen to music. So can't comment on those features. But if you mostly listen to music as I do, it's hard for me to imagine complaints. Noise cancellation is not as good compared to Bose quiet comfort -- but these are earbuds afterall, and so my expectations for noise cancellation are low, and as I mostly stay home have not had a chance to really test it. But it does do SOMETHING. I think if I were in a high noise environment I'd be inclined to use the headphones.But based on sound quality and comfort alone, I highly recommend! If I were to keep only ONE of the earbud options I'd go with this one.","Reviewed in the United States April 16, 2023",AFSPZMQGFOXAOEOIPWNM7XVSDDBA,1,18,Color: GraphiteStyle: Buds2 Pro Only
RE5NOWRUNSTPM,B0B2SH4CN6,5.0 out of 5 stars Dad loves them!,CapRii_,5,"I took some time to review and compare several different affordable Samsung earbuds. This one takes the cake with #1 in the lead for Samsung 2024. My dad appreciates the quality and performance of the headphones. I purchased these for Father’s Day as a replacement for the old ones ‘Samsung Galaxy Buds True Wireless In-Ear Bluetooth Headphones Black SM-R170 2019’ we have compared both and love the functionality on this product! Though battery life could be longer, he’s not complaining at all. Thank you","Reviewed in the United States June 26, 2024",AGDULXEQFWT6U73AEYOOXZSFHQCQ,1,0,Color: GraphiteStyle: Buds2 Pro Only
